date,all,long,short,net
2026-03-31,1966743,239619,-278406,-38787
2026-04-07,1948342,230957,-274065,-43108
2026-04-14,1980961,233239,-348126,-114887
2026-04-21,1985777,230168,-340125,-109957
2026-04-28,1982697,238327,-338849,-100522
2026-05-05,2008969,254889,-353470,-98581
2026-05-12,2078428,266045,-404950,-138905
2026-05-19,2097761,270399,-405305,-134906
2026-05-26,2124493,254834,-414150,-159316
2026-06-02,2183680,270732,-485041,-214309
2026-06-09,2242004,268106,-462660,-194554
2026-06-16,2624882,262596,-442739,-180143
2026-06-23,1997951,250700,-282856,-32156
2026-06-30,1986279,247194,-285025,-37831
2026-07-07,1987662,242815,-286801,-43986
2026-07-14,1959749,253718,-296283,-42565
2026-07-21,1958349,251249,-272247,-20998
