date,all,am_long,am_short,am_net,lev_long,lev_short,lev_net
2025-12-16,293796,52719,-93582,-40863,64914,-25437,39477
2025-12-23,217163,55606,-95945,-40339,66955,-25473,41482
2025-12-30,223804,61893,-94645,-32752,66902,-33231,33671
2026-01-06,230926,62617,-93933,-31316,68439,-33324,35115
2026-01-13,229456,59649,-93135,-33486,68678,-38461,30217
2026-01-20,230657,58336,-89935,-31599,73064,-45506,27558
2026-01-27,252055,65803,-85152,-19349,92979,-48253,44726
2026-02-03,254240,62654,-81456,-18802,98448,-39039,59409
2026-02-10,247194,59842,-73757,-13915,97357,-32453,64904
2026-02-17,256213,65100,-63339,1761,103196,-32936,70260
2026-02-24,248697,72490,-61913,10577,92751,-28098,64653
2026-03-03,267280,89208,-60330,28878,82669,-28034,54635
2026-03-10,315898,86048,-62719,23329,69980,-23412,46568
2026-03-17,265675,103009,-61080,41929,69124,-23765,45359
2026-03-24,257694,103155,-59229,43926,68577,-19432,49145
2026-03-31,263962,103136,-58503,44633,76188,-23619,52569
2026-04-07,264658,100984,-60237,40747,70748,-24847,45901
2026-04-14,263918,98320,-61837,36483,67142,-23500,43642
2026-04-21,275415,95979,-59471,36508,73641,-25316,48325
2026-04-28,277370,102988,-57891,45097,73808,-25953,47855
2026-05-05,279532,104457,-59583,44874,82075,-25475,56600
2026-05-12,289244,106979,-59428,47551,87122,-31271,55851
2026-05-19,301269,98671,-58076,40595,92064,-30886,61178
2026-05-26,302802,80727,-61652,19075,89665,-29431,60234
2026-06-02,305391,60991,-60135,856,86862,-28062,58800
2026-06-09,314177,61743,-73826,-12083,71653,-29361,42292
2026-06-16,295545,57872,-89323,-31451,68177,-26639,41538
2026-06-23,214349,56236,-93243,-37007,69043,-29932,39111
2026-06-30,215837,53713,-92920,-39207,64136,-32359,31777
2026-07-07,204837,52455,-89758,-37303,59300,-29617,29683
2026-07-14,208457,54353,-94922,-40569,55916,-28694,27222
2026-07-21,225153,61574,-96718,-35144,53631,-28843,24788
