date,all,long,short,net
2018-05-08,491398,198548,-91108,107440
2018-05-15,519958,201468,-109025,92443
2018-05-22,502942,189677,-98720,90957
2018-05-29,469382,193652,-78522,115130
2018-06-05,450641,185321,-73905,111416
2018-06-12,448695,192752,-72512,120240
2018-06-19,468345,202915,-106403,96512
2018-06-26,468573,195118,-118446,76672
2018-07-03,494164,210483,-132156,78327
2018-07-10,503593,214310,-132876,81434
2018-07-17,528278,218427,-160586,57841
2018-07-24,496620,220620,-172023,48597
2018-07-31,452655,209255,-173918,35337
2018-08-07,459474,208292,-195604,12688
2018-08-14,476739,211779,-215467,-3688
2018-08-21,483730,213500,-222210,-8710
2018-08-28,479283,207370,-210433,-3063
2018-09-04,473118,199762,-213259,-13497
2018-09-11,469450,198367,-205957,-7590
2018-09-18,469436,197797,-208641,-10844
2018-09-25,460279,192940,-210588,-17648
2018-10-02,459776,192490,-214312,-21822
2018-10-09,465253,179746,-217921,-38175
2018-10-16,474418,189200,-171533,17667
2018-10-23,477832,192578,-163190,29388
2018-10-30,474941,168754,-155560,13194
2018-11-06,494911,169141,-150115,19026
2018-11-13,539520,168416,-177663,-9247
2018-11-20,525940,165506,-156610,8896
2018-11-27,442801,156779,-154908,1871
2018-12-04,399919,173019,-124018,49001
2018-12-11,402250,169600,-109101,60499
2018-12-18,412485,182168,-106208,75960
2018-12-24,442727,208622,-97637,110985
2018-12-31,451360,210141,-86369,123772
2019-01-08,455232,199560,-100344,99216
2019-01-15,501605,201796,-113883,87913
2019-01-22,513509,186510,-112006,74504
2019-01-29,483390,212318,-112725,99593
2019-02-05,479736,218200,-109105,109095
2019-02-12,476083,214170,-109296,104874
2019-02-19,504639,254086,-108439,145647
2019-02-26,501268,236835,-101139,135696
2019-03-05,471311,202628,-114610,88018
2019-03-12,530030,205250,-126431,78819
2019-03-19,514163,204325,-115929,88396
2019-03-26,509575,214897,-94959,119938
2019-04-02,440170,193784,-99228,94556
2019-04-09,447539,199507,-94143,105364
2019-04-16,440581,183213,-126940,56273
2019-04-23,440048,176691,-139296,37395
2019-04-30,430011,177275,-111056,66219
2019-05-07,450039,185801,-110390,75411
2019-05-14,517995,226361,-101825,124536
2019-05-21,508643,203628,-114823,88805
2019-05-28,505126,194463,-107775,86688
2019-06-04,481495,240477,-84362,156115
2019-06-11,496663,250114,-65876,184238
2019-06-18,525636,274633,-70310,204323
2019-06-25,577605,298108,-61554,236554
2019-07-02,605949,312702,-53756,258946
2019-07-09,598977,306105,-61342,244763
2019-07-16,601900,309535,-64034,245501
2019-07-23,616859,311881,-60631,251250
2019-07-30,563298,312214,-57826,254388
2019-08-06,600317,350558,-58013,292545
2019-08-13,593962,346223,-56133,290090
2019-08-20,594807,352294,-52301,299993
2019-08-27,636183,362609,-65771,296838
2019-09-03,634358,365385,-64838,300547
2019-09-10,614753,334114,-64389,269725
2019-09-17,630990,341511,-58912,282599
2019-09-24,658944,370393,-57949,312444
2019-10-01,604885,322800,-53807,268993
2019-10-08,616957,334383,-58820,275563
2019-10-15,607387,319370,-66343,253027
2019-10-22,625528,322917,-63785,259132
2019-10-29,643442,335423,-58908,276515
2019-11-05,690181,344591,-64763,279828
2019-11-12,708463,323189,-56123,267066
2019-11-19,719211,337296,-51437,285859
2019-11-26,669268,325286,-53652,271634
2019-12-03,701016,346525,-55820,290705
2019-12-10,690003,329169,-58249,270920
2019-12-17,716987,344493,-58218,286275
2019-12-24,748737,364310,-58658,305652
2019-12-31,786166,381620,-53695,327925
2020-01-07,785857,383480,-61189,322291
2020-01-14,796883,376809,-57574,319235
2020-01-21,793829,374793,-57098,317695
2020-01-28,715539,376401,-46309,330092
2020-02-04,654572,355909,-56103,299806
2020-02-11,658024,356535,-48561,307974
2020-02-18,715317,408349,-54700,353649
2020-02-25,732917,389339,-53474,335865
2020-03-03,691985,366173,-46440,319733
2020-03-10,633470,336290,-36759,299531
2020-03-17,573925,317405,-35489,281916
2020-03-24,547334,317928,-29562,288366
2020-03-31,495652,287529,-28680,258849
2020-04-07,480050,279880,-30938,248942
2020-04-14,489965,286617,-34116,252501
2020-04-21,493158,282263,-32692,249571
2020-04-28,500816,287382,-24653,262729
2020-05-05,490343,275571,-25567,250004
2020-05-12,496739,277771,-34943,242828
2020-05-19,528205,295394,-43606,251788
2020-05-26,519374,288148,-50234,237914
2020-06-02,475745,272196,-53162,219034
2020-06-09,475661,263972,-55359,208613
2020-06-16,489563,277395,-53047,224348
2020-06-23,532101,308459,-56502,251957
2020-06-30,561628,328942,-62272,266670
2020-07-07,572776,337030,-69672,267358
2020-07-14,580175,330205,-67777,262428
2020-07-21,603138,334237,-67801,266436
2020-07-28,598629,312588,-75787,236801
2020-08-04,561837,321847,-83101,238746
2020-08-11,553345,306867,-82814,224053
2020-08-18,544010,302369,-78851,223518
2020-08-25,549282,301559,-80521,221038
2020-09-01,547704,306118,-75322,230796
2020-09-08,557457,313173,-76700,236473
2020-09-15,578925,324512,-83535,240977
2020-09-22,575877,309015,-89955,219060
2020-09-29,562396,316106,-72447,243659
2020-10-06,555555,320922,-72335,248587
2020-10-13,553197,326986,-86315,240671
2020-10-20,562993,340206,-90602,249604
2020-10-27,560900,326063,-77429,248634
2020-11-03,544774,321798,-78889,242909
2020-11-10,547449,318516,-78780,239736
2020-11-17,557533,329698,-78428,251270
2020-11-24,555253,320324,-76422,243902
2020-12-01,538042,324344,-64030,260314
2020-12-08,549520,338271,-69051,269220
2020-12-15,550366,340610,-69026,271584
2020-12-21,560769,349870,-71674,278196
2020-12-29,556414,341812,-72940,268872
2021-01-05,568888,349946,-70628,279318
2021-01-12,555538,313217,-66990,246227
2021-01-19,541330,307507,-60869,246638
2021-01-26,534574,313532,-55986,257546
2021-02-02,520011,314352,-57226,257126
2021-02-09,506741,309326,-57919,251407
2021-02-16,503016,303583,-68614,234969
2021-02-23,481125,284081,-68348,215733
2021-03-02,467008,265533,-75895,189638
2021-03-09,473871,254839,-79676,175163
2021-03-16,476467,256237,-76041,180196
2021-03-23,485457,262774,-88707,174067
2021-03-30,467321,263453,-95925,167528
2021-04-06,463353,275703,-86194,189509
2021-04-13,460733,269513,-88639,180874
2021-04-20,471738,275985,-94487,181498
2021-04-27,473305,270717,-100098,170619
2021-05-04,470341,270194,-99453,170741
2021-05-11,498693,282161,-89906,192255
2021-05-18,520410,290267,-91378,198889
2021-05-25,510164,288266,-73624,214642
2021-06-01,489198,288826,-75125,213701
2021-06-08,491858,288781,-79394,209387
2021-06-15,480127,273947,-81911,192036
2021-06-22,453940,253153,-86939,166214
2021-06-29,453360,254206,-91980,162226
2021-07-06,465811,270545,-87724,182821
2021-07-13,495798,275543,-84707,190836
2021-07-20,490520,277312,-81340,195972
2021-07-27,500187,273688,-74300,199388
2021-08-03,485663,273143,-76808,196335
2021-08-10,477232,277260,-108854,168406
2021-08-17,485485,284437,-92895,191542
2021-08-24,504735,299084,-88431,210653
2021-08-31,507113,311004,-94454,216550
2021-09-07,506772,306017,-99978,206039
2021-09-14,506356,306988,-99228,207760
2021-09-21,492765,296670,-109023,187647
2021-09-28,490858,293814,-125415,168399
2021-10-05,483789,295939,-113357,182582
2021-10-12,484382,298503,-112964,185539
2021-10-19,485974,299882,-106533,193349
2021-10-26,509794,313646,-99086,214560
2021-11-02,507616,311091,-95962,215129
2021-11-09,571025,341111,-90930,250181
2021-11-16,612612,360529,-100749,259780
2021-11-23,559823,326409,-91998,234411
2021-11-30,531868,310253,-84393,225860
2021-12-07,499307,300518,-83333,217185
2021-12-14,503709,298142,-95741,202401
2021-12-21,500846,296628,-90817,205811
2021-12-28,508912,303879,-90723,213156
2022-01-04,502717,296583,-85228,211355
2022-01-11,546516,290102,-90365,199737
2022-01-18,539204,290528,-96321,194207
2022-01-25,572078,313415,-93264,220151
2022-02-01,515331,275994,-103852,172142
2022-02-08,512842,279559,-92853,186706
2022-02-15,558645,313269,-99656,213613
2022-02-22,611488,350096,-106948,243148
2022-03-01,615600,354177,-96555,257622
2022-03-08,638502,364618,-90230,274388
2022-03-15,617605,346731,-84943,261788
2022-03-22,605191,328660,-80628,248032
2022-03-29,574521,327632,-70036,257596
2022-04-05,560666,324570,-79029,245541
2022-04-12,577639,338164,-83877,254287
2022-04-19,575202,330745,-90988,239757
2022-04-26,557785,310511,-92487,218024
2022-05-03,560441,293439,-94271,199168
2022-05-10,571447,288947,-95632,193315
2022-05-17,555756,283011,-107651,175360
2022-05-24,530098,282202,-98389,183813
2022-05-31,513722,269459,-96870,172589
2022-06-07,494130,270356,-95088,175268
2022-06-14,497456,266596,-111998,154598
2022-06-21,500276,268119,-104832,163287
2022-06-28,497005,268712,-111019,157693
2022-07-05,498210,267806,-122146,145660
2022-07-12,542493,251126,-133005,118121
2022-07-19,524786,241004,-146049,94955
2022-07-26,487515,241661,-148971,92690
2022-08-02,459649,242128,-117802,124326
2022-08-09,453540,242906,-100055,142851
2022-08-16,453960,238196,-97032,141164
2022-08-23,457762,237427,-111580,125847
2022-08-30,459165,235314,-117580,117734
2022-09-06,465908,231527,-127670,103857
2022-09-13,463674,225932,-128588,97344
2022-09-20,469395,214557,-148835,65722
2022-09-27,457061,207154,-155073,52081
2022-10-04,437065,215964,-127579,88385
2022-10-11,431395,212561,-118141,94420
2022-10-18,434701,210890,-133934,76956
2022-10-25,456072,212853,-144821,68032
2022-11-01,467276,216341,-151718,64623
2022-11-08,488471,223135,-140797,82338
2022-11-15,495171,227282,-101013,126269
2022-11-22,449542,214284,-98171,116113
2022-11-29,433661,209161,-99158,110003
2022-12-06,422100,211472,-96347,115125
2022-12-13,437040,224409,-98760,125649
2022-12-20,436653,226136,-97288,128848
2022-12-27,440040,229525,-92645,136880
2023-01-03,449393,230801,-89135,141666
2023-01-10,481519,243566,-93031,150535
2023-01-17,491818,246874,-93634,153240
2023-01-24,499927,253311,-95638,157673
2023-01-31,471642,256417,-96136,160281
2023-02-07,439755,223298,-94483,128815
2023-02-14,426116,210374,-104845,105529
2023-02-21,422648,210185,-103084,107101
2023-02-28,426890,208419,-99826,108593
2023-03-07,458474,215574,-117100,98474
2023-03-14,459064,230823,-90492,140331
2023-03-21,469874,237891,-79286,158605
2023-03-28,478611,245135,-63505,181630
2023-04-04,476592,266164,-70948,195216
2023-04-11,476567,260165,-67420,192745
2023-04-18,482254,260061,-70168,189893
2023-04-25,473209,253186,-67922,185264
2023-05-02,493804,262413,-66846,195567
2023-05-09,518951,266472,-70658,195814
2023-05-16,521832,255250,-75436,179814
2023-05-23,479080,236149,-75417,160732
2023-05-30,449515,237306,-67990,169316
2023-06-06,436301,237467,-61826,175641
2023-06-13,432898,227317,-67108,160209
2023-06-20,438037,229308,-66333,162975
2023-06-27,431861,220881,-68971,151910
2023-07-03,448063,235081,-71984,163097
2023-07-11,483170,240546,-74792,165754
2023-07-18,482104,263740,-70392,193348
2023-07-25,476176,248229,-74590,173639
2023-08-01,439383,238985,-74061,164924
2023-08-08,427759,228846,-85861,142985
2023-08-15,433611,233078,-111942,121136
2023-08-22,430239,226340,-124394,101946
2023-08-29,442806,236054,-112782,123272
2023-09-05,438672,235802,-97796,138006
2023-09-12,441221,235704,-111840,123864
2023-09-19,438078,237716,-102553,135163
2023-09-26,435620,235560,-119745,115815
2023-10-03,431226,228406,-137180,91226
2023-10-10,436499,220332,-148899,71433
2023-10-17,439581,231412,-118674,112738
2023-10-24,463476,251469,-102084,149385
2023-10-31,475808,261053,-97628,163425
2023-11-07,484347,261653,-95437,166216
2023-11-14,486634,254352,-98976,155376
2023-11-21,508429,269701,-97996,171705
2023-11-28,505658,289845,-89761,200084
2023-12-05,487469,288840,-85296,203544
2023-12-12,469939,273536,-85303,188233
2023-12-19,481203,280972,-79633,201339
2023-12-26,491343,289843,-82125,207718
2024-01-02,500364,290706,-83057,207649
2024-01-09,489849,271665,-83051,188614
2024-01-16,489334,262360,-82467,179893
2024-01-23,465872,241100,-71626,169474
2024-01-30,430328,219222,-71431,147791
2024-02-06,419121,228623,-66885,161738
2024-02-13,420812,217505,-86337,131168
2024-02-20,407063,211034,-70772,140262
2024-02-27,411195,214948,-73312,141636
2024-03-05,471616,264148,-72855,191293
2024-03-12,516057,283062,-81460,201602
2024-03-19,535047,278732,-77130,201602
2024-03-26,503642,265647,-66353,199294
2024-04-02,500045,281399,-74149,207250
2024-04-09,505214,279799,-77380,202419
2024-04-16,517193,278777,-76854,201923
2024-04-23,516249,279535,-76644,202891
2024-04-30,519791,278850,-74640,204210
2024-05-07,529835,272144,-72577,199567
2024-05-14,522952,277642,-73146,204496
2024-05-21,530591,300729,-70923,229806
2024-05-28,485430,286737,-50152,236585
2024-06-04,447488,284566,-47264,237302
2024-06-11,436857,276769,-42843,233926
2024-06-18,444345,287147,-44063,243084
2024-06-25,452190,284885,-38656,246229
2024-07-02,454730,280117,-38574,241543
2024-07-09,516324,303043,-48268,254775
2024-07-16,579862,349827,-64803,285024
2024-07-23,572306,341600,-68526,273074
2024-07-30,510914,313364,-66763,246601
2024-08-06,480645,298119,-59370,238749
2024-08-13,505872,328769,-61505,267264
2024-08-20,532867,355551,-64298,291253
2024-08-27,521759,343330,-48885,294445
2024-09-03,511136,339157,-51599,287558
2024-09-10,511501,340006,-57505,282501
2024-09-17,537627,369734,-59668,310066
2024-09-24,564640,387572,-72182,315390
2024-10-01,533107,370051,-70120,299931
2024-10-08,520316,348891,-70711,278180
2024-10-15,541232,357494,-71060,286434
2024-10-22,573760,371813,-75609,296204
2024-10-29,579468,366636,-87983,278653
2024-11-05,558034,336816,-81487,255329
2024-11-12,535981,316225,-79774,236451
2024-11-19,502952,309354,-74987,234367
2024-11-26,472660,303401,-53063,250338
2024-12-03,462040,307611,-47875,259736
2024-12-10,483346,324332,-48746,275586
2024-12-17,466571,302978,-40937,262041
2024-12-24,454646,289416,-41787,247629
2024-12-31,458584,282907,-35628,247279
2025-01-07,477043,291721,-36810,254911
2025-01-14,526467,312568,-33205,279363
2025-01-21,571387,337289,-36505,300784
2025-01-28,577505,338371,-38962,299409
2025-02-04,542004,356500,-53992,302508
2025-02-11,528719,343766,-59262,284504
2025-02-18,522330,334043,-65369,268674
2025-02-25,512179,316948,-55323,261625
2025-03-04,489270,303132,-59871,243261
2025-03-11,511276,296172,-60072,236100
2025-03-18,533566,321654,-63722,257932
2025-03-25,511482,316572,-66776,249796
2025-04-01,498746,327936,-89502,238434
2025-04-08,445468,269833,-69118,200715
2025-04-15,456628,271707,-69497,202210
2025-04-22,465351,258896,-83518,175378
2025-04-29,451868,240377,-77059,163318
2025-05-06,452414,237445,-74948,162497
2025-05-13,440842,238191,-76982,161209
2025-05-20,448000,238062,-74081,163981
2025-05-27,437538,234087,-59903,174184
2025-06-03,415941,246982,-59077,187905
2025-06-10,417143,245995,-58514,187481
2025-06-17,441214,260586,-59938,200648
2025-06-24,434958,256077,-61073,195004
2025-07-01,437662,258631,-56651,201980
2025-07-08,443144,261685,-58717,202968
2025-07-15,448531,270227,-57112,213115
2025-07-22,489423,311949,-58911,253038
2025-07-29,445259,281241,-57645,223596
2025-08-05,449647,292194,-55144,237050
2025-08-12,446152,288115,-58630,229485
2025-08-19,438541,275277,-62687,212590
2025-08-26,443760,275767,-61456,214311
2025-09-02,492908,315796,-66266,249530
2025-09-09,509625,324875,-63135,261740
2025-09-16,516221,326778,-60368,266410
2025-09-23,528789,332808,-66059,266749
2025-09-30,493748,318804,-65896,252908
2025-10-07,485559,300798,-68842,231956
2025-10-14,485788,278405,-74489,203916
2025-10-21,472421,253851,-77242,176609
2025-10-28,457122,266308,-61644,204664
2025-11-04,450399,256572,-54265,202307
2025-11-10,459997,265916,-58847,207069
2025-11-18,471953,269556,-59217,210339
2025-11-25,432946,253266,-48678,204588
2025-12-02,418490,261331,-43771,217560
2025-12-09,432569,268485,-44599,223886
2025-12-16,471093,280920,-46942,233978
2025-12-23,492103,290161,-49461,240700
2025-12-30,481866,275592,-44419,231173
2026-01-06,488116,274435,-46803,227632
2026-01-13,527455,296183,-44945,251238
2026-01-20,528004,295772,-51002,244770
2026-01-27,488463,252100,-46704,205396
2026-02-03,409694,214508,-48904,165604
2026-02-10,404391,212808,-52796,160012
2026-02-17,407078,213432,-53517,159915
2026-02-24,420182,211649,-52472,159177
2026-03-03,409789,213752,-53607,160145
2026-03-10,413956,215445,-52313,163132
2026-03-17,411388,215961,-56092,159869
2026-03-24,403925,220861,-52534,168327
2026-03-31,361409,207602,-44400,163202
2026-04-07,354877,205368,-49063,156305
2026-04-14,362274,210009,-47483,162526
2026-04-21,365842,212893,-48887,164006
2026-04-28,369530,211818,-52247,159571
2026-05-05,367932,211814,-48511,163303
2026-05-12,376496,219793,-48171,171622
2026-05-19,379325,211018,-51185,159833
2026-05-26,353489,200704,-46444,154260
2026-06-02,326052,206096,-30076,176020
2026-06-09,332709,207984,-34147,173837
2026-06-16,339330,211127,-30907,180220
2026-06-23,352167,217028,-35689,181339
2026-06-30,369541,229619,-35600,194019
2026-07-07,371776,233713,-39467,194246
2026-07-14,383689,227310,-40628,186682
2026-07-21,383368,224785,-40875,183910
2026-07-28,384603,219622,-37552,182070
2026-08-04,371551,227013,-29379,197634
