date,all,am_long,am_short,am_net,lev_long,lev_short,lev_net
2025-11-25,6045379,3227566,-975313,2252253,674657,-3033973,-2359316
2025-12-02,5637723,3071524,-952438,2119086,706619,-2960717,-2254098
2025-12-09,5513724,3000483,-929853,2070630,577108,-2858231,-2281123
2025-12-16,5426319,2966786,-946701,2020085,498294,-2764315,-2266021
2025-12-23,5569530,3046897,-960365,2086532,527617,-2825944,-2298327
2025-12-30,5500186,3149332,-950127,2199205,447219,-2805356,-2358137
2026-01-06,5536100,3129213,-909530,2219683,431405,-2767144,-2335739
2026-01-13,5709182,3130555,-949860,2180695,479823,-2750684,-2270861
2026-01-20,5749730,2996394,-1108700,1887694,555759,-2647983,-2092224
2026-01-27,5690843,3036552,-1043098,1993454,353736,-2507898,-2154162
2026-02-03,5495119,3030660,-1001016,2029644,367330,-2456455,-2089125
2026-02-10,5500736,3057930,-911771,2146159,424385,-2455302,-2030917
2026-02-17,5721555,3135704,-874891,2260813,460633,-2520883,-2060250
2026-02-24,5968025,3079359,-918633,2160726,533660,-2521440,-1987780
2026-03-03,5466660,3068736,-970200,2098536,514356,-2436925,-1922569
2026-03-10,5324068,3006688,-961961,2044727,481758,-2360686,-1878928
2026-03-17,5279072,2965354,-878084,2087270,473749,-2408677,-1934928
2026-03-24,5163104,2896810,-856387,2040423,513011,-2361776,-1848765
2026-03-31,5152796,2978053,-812335,2165718,378053,-2333784,-1955731
2026-04-07,5123122,2996957,-779720,2217237,332646,-2308331,-1975685
2026-04-14,5187440,3049475,-836218,2213257,328463,-2338434,-2009971
2026-04-21,5213875,3085072,-884702,2200370,275795,-2316070,-2040275
2026-04-28,5374513,3183084,-925437,2257647,341888,-2437687,-2095799
2026-05-05,5369025,3150873,-1013088,2137785,325504,-2329352,-2003848
2026-05-12,5866357,3159930,-1039789,2120141,378452,-2335394,-1956942
2026-05-19,5833268,3191475,-924224,2267251,413821,-2366558,-1952737
2026-05-26,6254472,2960165,-889822,2070343,405403,-2411383,-2005980
2026-06-02,5323279,3273499,-919207,2354292,398043,-2361137,-1963094
2026-06-09,5251295,3306645,-893760,2412885,349939,-2329450,-1979511
2026-06-16,5324590,3345129,-860128,2485001,298774,-2381010,-2082236
2026-06-23,5271748,3328616,-934529,2394087,328812,-2267559,-1938747
2026-06-30,5248455,3218515,-840365,2378150,354091,-2323942,-1969851
2026-07-07,5315630,3266738,-840756,2425982,417214,-2421237,-2004023
2026-07-14,5284601,3278991,-766560,2512431,387963,-2467616,-2079653
2026-07-21,5272703,3270327,-733141,2537186,382342,-2447147,-2064805
