date,all,am_long,am_short,am_net,lev_long,lev_short,lev_net
2025-09-23,1963507,1156024,-240181,915843,113786,-566058,-452272
2025-09-30,1955078,1157476,-219515,937961,117682,-555746,-438064
2025-10-07,1965775,1161814,-210643,951171,132281,-594558,-462277
2025-10-14,1943899,1133830,-209825,924005,141062,-562289,-421227
2025-10-21,1900748,1117981,-213312,904669,125008,-568247,-443239
2025-10-28,1947747,1134568,-225808,908760,141643,-592852,-451209
2025-11-04,1977017,1124077,-221725,902352,167978,-576026,-408048
2025-11-10,2005108,1129384,-223847,905537,168555,-589557,-421002
2025-11-18,2064107,1133330,-219379,913951,195759,-552811,-357052
2025-11-25,2100665,1134473,-226713,907760,199433,-577772,-378339
2025-12-02,2102168,1158581,-215431,943150,174773,-615460,-440687
2025-12-09,2172273,1170947,-207956,962991,163825,-612587,-448762
2025-12-16,2504363,1170231,-198182,972049,207305,-595952,-388647
2025-12-23,1923191,1153485,-213951,939534,162773,-533940,-371167
2025-12-30,1949403,1170313,-225976,944337,145527,-512156,-366629
2026-01-06,1959833,1177393,-213548,963845,131137,-546491,-415354
2026-01-13,1923938,1140736,-207305,933431,110713,-557224,-446511
2026-01-20,1944353,1102460,-207815,894645,115887,-533669,-417782
2026-01-27,1915990,1105862,-191665,914197,111728,-539131,-427403
2026-02-03,1949539,1121718,-185975,935743,128956,-578477,-449521
2026-02-10,1955058,1110696,-183362,927334,121150,-545884,-424734
2026-02-17,1987373,1162764,-183396,979368,117577,-583942,-466365
2026-02-24,2038108,1200221,-185004,1015217,116481,-593872,-477391
2026-03-03,2085416,1188827,-180901,1007926,155834,-567192,-411358
2026-03-10,2023096,1098358,-197292,901066,154685,-512781,-358096
2026-03-17,2359720,1089306,-199864,889442,145042,-492619,-347577
2026-03-24,1897311,1108167,-227099,881068,135058,-476719,-341661
2026-03-31,1966743,1142535,-224168,918367,161380,-391772,-230392
2026-04-07,1948342,1162742,-218886,943856,147347,-388220,-240873
2026-04-14,1980961,1205193,-198055,1007138,124232,-538757,-414525
2026-04-21,1985777,1213218,-193890,1019328,126459,-532386,-405927
2026-04-28,1982697,1193825,-195617,998208,120816,-521429,-400613
2026-05-05,2008969,1208863,-195462,1013401,141127,-539932,-398805
2026-05-12,2078428,1242976,-184926,1058050,148141,-577496,-429355
2026-05-19,2097761,1215000,-206832,1008168,163924,-566236,-402312
2026-05-26,2124493,1208046,-201544,1006502,149204,-608619,-459415
2026-06-02,2183680,1202632,-217711,984921,160224,-663733,-503509
2026-06-09,2242004,1208185,-221347,986838,168403,-628093,-459690
2026-06-16,2624882,1202819,-216242,986577,156858,-680740,-523882
2026-06-23,1997951,1174108,-179116,994992,184095,-558664,-374569
2026-06-30,1986279,1152122,-172624,979498,147970,-510569,-362599
2026-07-07,1987662,1161954,-189255,972699,133637,-498596,-364959
2026-07-14,1959749,1146844,-203822,943022,132631,-503220,-370589
2026-07-21,1958349,1145470,-214564,930906,141767,-471081,-329314
